Image,Predicted Class,Confidence
/content/dataset-resized/plastic/plastic282.jpg,plastic,0.9850714206695557
/content/dataset-resized/plastic/plastic35.jpg,plastic,0.9828921556472778
/content/dataset-resized/plastic/plastic116.jpg,plastic,0.987891435623169
/content/dataset-resized/plastic/plastic145.jpg,plastic,0.9684292674064636
/content/dataset-resized/plastic/plastic158.jpg,plastic,0.9800088405609131
/content/dataset-resized/plastic/plastic202.jpg,plastic,0.9998860359191895
/content/dataset-resized/plastic/plastic151.jpg,plastic,0.9830628633499146
/content/dataset-resized/plastic/plastic149.jpg,plastic,0.9971935153007507
/content/dataset-resized/plastic/plastic184.jpg,plastic,0.8902230262756348
/content/dataset-resized/plastic/plastic16.jpg,plastic,0.9861322641372681
/content/dataset-resized/plastic/plastic322.jpg,plastic,0.9967024922370911
/content/dataset-resized/plastic/plastic446.jpg,plastic,0.9992343187332153
/content/dataset-resized/plastic/plastic220.jpg,plastic,0.999855637550354
/content/dataset-resized/plastic/plastic244.jpg,plastic,0.9472896456718445
/content/dataset-resized/plastic/plastic101.jpg,plastic,0.9732802510261536
/content/dataset-resized/plastic/plastic454.jpg,plastic,0.8094232082366943
/content/dataset-resized/plastic/plastic432.jpg,plastic,0.9815112948417664
/content/dataset-resized/plastic/plastic387.jpg,plastic,0.9992108345031738
/content/dataset-resized/plastic/plastic379.jpg,plastic,0.9995692372322083
/content/dataset-resized/plastic/plastic140.jpg,plastic,0.9796137809753418
/content/dataset-resized/plastic/plastic420.jpg,plastic,0.9990284442901611
/content/dataset-resized/plastic/plastic143.jpg,plastic,0.9975647926330566
/content/dataset-resized/plastic/plastic14.jpg,plastic,0.9963674545288086
/content/dataset-resized/plastic/plastic126.jpg,plastic,0.9836843013763428
/content/dataset-resized/plastic/plastic152.jpg,glass,0.5403509140014648
/content/dataset-resized/plastic/plastic464.jpg,paper,0.4110274016857147
/content/dataset-resized/plastic/plastic55.jpg,plastic,0.9688640236854553
/content/dataset-resized/plastic/plastic155.jpg,plastic,0.9935526847839355
/content/dataset-resized/plastic/plastic132.jpg,plastic,0.9983957409858704
/content/dataset-resized/plastic/plastic340.jpg,plastic,0.999062716960907
/content/dataset-resized/plastic/plastic404.jpg,plastic,0.9787303805351257
/content/dataset-resized/plastic/plastic357.jpg,plastic,0.99357008934021
/content/dataset-resized/plastic/plastic319.jpg,plastic,0.9899938702583313
/content/dataset-resized/plastic/plastic201.jpg,plastic,0.9995118379592896
/content/dataset-resized/plastic/plastic12.jpg,paper,0.9940904974937439
/content/dataset-resized/plastic/plastic157.jpg,plastic,0.9963617920875549
/content/dataset-resized/plastic/plastic401.jpg,plastic,0.9957035183906555
/content/dataset-resized/plastic/plastic47.jpg,plastic,0.7730364203453064
/content/dataset-resized/plastic/plastic207.jpg,plastic,0.6947289705276489
/content/dataset-resized/plastic/plastic366.jpg,plastic,0.9956790804862976
/content/dataset-resized/plastic/plastic222.jpg,plastic,0.9988468885421753
/content/dataset-resized/plastic/plastic473.jpg,glass,0.697494626045227
/content/dataset-resized/plastic/plastic54.jpg,plastic,0.9945533275604248
/content/dataset-resized/plastic/plastic385.jpg,plastic,0.9916054010391235
/content/dataset-resized/plastic/plastic146.jpg,plastic,0.963200569152832
/content/dataset-resized/plastic/plastic236.jpg,plastic,0.9915024042129517
/content/dataset-resized/plastic/plastic390.jpg,plastic,0.9986155033111572
/content/dataset-resized/plastic/plastic259.jpg,plastic,0.8701035380363464
/content/dataset-resized/plastic/plastic110.jpg,plastic,0.9883678555488586
/content/dataset-resized/plastic/plastic183.jpg,plastic,0.9616243839263916
/content/dataset-resized/plastic/plastic217.jpg,plastic,0.9984679818153381
/content/dataset-resized/plastic/plastic197.jpg,plastic,0.9822008609771729
/content/dataset-resized/plastic/plastic268.jpg,plastic,0.8135119080543518
/content/dataset-resized/plastic/plastic269.jpg,plastic,0.9141228199005127
/content/dataset-resized/plastic/plastic439.jpg,plastic,0.9997931122779846
/content/dataset-resized/plastic/plastic364.jpg,plastic,0.9849795699119568
/content/dataset-resized/plastic/plastic156.jpg,plastic,0.9991459846496582
/content/dataset-resized/plastic/plastic133.jpg,plastic,0.8408038020133972
/content/dataset-resized/plastic/plastic478.jpg,trash,0.9011070132255554
/content/dataset-resized/plastic/plastic411.jpg,plastic,0.9989338517189026
/content/dataset-resized/plastic/plastic443.jpg,plastic,0.9913282990455627
/content/dataset-resized/plastic/plastic328.jpg,plastic,0.9942476749420166
/content/dataset-resized/plastic/plastic53.jpg,plastic,0.9986796975135803
/content/dataset-resized/plastic/plastic98.jpg,plastic,0.6902170777320862
/content/dataset-resized/plastic/plastic291.jpg,plastic,0.9986768364906311
/content/dataset-resized/plastic/plastic467.jpg,plastic,0.4697123169898987
/content/dataset-resized/plastic/plastic447.jpg,plastic,0.8888962268829346
/content/dataset-resized/plastic/plastic94.jpg,plastic,0.8793836832046509
/content/dataset-resized/plastic/plastic300.jpg,plastic,0.9738003015518188
/content/dataset-resized/plastic/plastic86.jpg,plastic,0.9972044825553894
/content/dataset-resized/plastic/plastic100.jpg,plastic,0.9999544620513916
/content/dataset-resized/plastic/plastic7.jpg,plastic,0.7167364954948425
/content/dataset-resized/plastic/plastic312.jpg,plastic,0.883484423160553
/content/dataset-resized/plastic/plastic408.jpg,plastic,0.9994775652885437
/content/dataset-resized/plastic/plastic336.jpg,plastic,0.9839603304862976
/content/dataset-resized/plastic/plastic160.jpg,plastic,0.8294245004653931
/content/dataset-resized/plastic/plastic358.jpg,plastic,0.9987736344337463
/content/dataset-resized/plastic/plastic180.jpg,plastic,0.9974797368049622
/content/dataset-resized/plastic/plastic91.jpg,plastic,0.9993739724159241
/content/dataset-resized/plastic/plastic46.jpg,plastic,0.9962162375450134
/content/dataset-resized/plastic/plastic371.jpg,plastic,0.9985455274581909
/content/dataset-resized/plastic/plastic224.jpg,plastic,0.9998629093170166
/content/dataset-resized/plastic/plastic298.jpg,plastic,0.980901837348938
/content/dataset-resized/plastic/plastic429.jpg,plastic,0.9996920824050903
/content/dataset-resized/plastic/plastic438.jpg,plastic,0.9110842943191528
/content/dataset-resized/plastic/plastic349.jpg,plastic,0.9980961680412292
/content/dataset-resized/plastic/plastic215.jpg,plastic,0.9973840117454529
/content/dataset-resized/plastic/plastic380.jpg,plastic,0.9781681895256042
/content/dataset-resized/plastic/plastic462.jpg,trash,0.3706284165382385
/content/dataset-resized/plastic/plastic474.jpg,plastic,0.9647511839866638
/content/dataset-resized/plastic/plastic31.jpg,plastic,0.9765060544013977
/content/dataset-resized/plastic/plastic71.jpg,plastic,0.9993441700935364
/content/dataset-resized/plastic/plastic68.jpg,plastic,0.6929839253425598
/content/dataset-resized/plastic/plastic179.jpg,plastic,0.994362473487854
/content/dataset-resized/plastic/plastic314.jpg,plastic,0.9916832447052002
/content/dataset-resized/plastic/plastic456.jpg,plastic,0.5649851560592651
/content/dataset-resized/plastic/plastic62.jpg,plastic,0.9983878135681152
/content/dataset-resized/plastic/plastic166.jpg,plastic,0.9635560512542725
/content/dataset-resized/plastic/plastic219.jpg,plastic,0.9135500192642212
/content/dataset-resized/plastic/plastic346.jpg,plastic,0.9878162741661072
/content/dataset-resized/plastic/plastic235.jpg,plastic,0.9816369414329529
/content/dataset-resized/plastic/plastic67.jpg,plastic,0.9997386336326599
/content/dataset-resized/plastic/plastic417.jpg,plastic,0.9999346733093262
/content/dataset-resized/plastic/plastic370.jpg,plastic,0.9959406852722168
/content/dataset-resized/plastic/plastic29.jpg,plastic,0.9924314022064209
/content/dataset-resized/plastic/plastic137.jpg,plastic,0.9734252691268921
/content/dataset-resized/plastic/plastic41.jpg,plastic,0.9658507704734802
/content/dataset-resized/plastic/plastic333.jpg,plastic,0.9999655485153198
/content/dataset-resized/plastic/plastic221.jpg,plastic,0.9880355000495911
/content/dataset-resized/plastic/plastic61.jpg,plastic,0.9996323585510254
/content/dataset-resized/plastic/plastic381.jpg,plastic,0.9964953064918518
/content/dataset-resized/plastic/plastic76.jpg,plastic,0.9985402822494507
/content/dataset-resized/plastic/plastic5.jpg,plastic,0.8685672879219055
/content/dataset-resized/plastic/plastic331.jpg,plastic,0.9934971332550049
/content/dataset-resized/plastic/plastic396.jpg,plastic,0.999237060546875
/content/dataset-resized/plastic/plastic90.jpg,plastic,0.996383786201477
/content/dataset-resized/plastic/plastic303.jpg,plastic,0.9481251239776611
/content/dataset-resized/plastic/plastic87.jpg,plastic,0.9990825653076172
/content/dataset-resized/plastic/plastic344.jpg,plastic,0.9975528120994568
/content/dataset-resized/plastic/plastic118.jpg,plastic,0.9789819121360779
/content/dataset-resized/plastic/plastic421.jpg,plastic,0.9611822962760925
/content/dataset-resized/plastic/plastic33.jpg,metal,0.7889996767044067
/content/dataset-resized/plastic/plastic6.jpg,plastic,0.7513892650604248
/content/dataset-resized/plastic/plastic249.jpg,plastic,0.9598057270050049
/content/dataset-resized/plastic/plastic482.jpg,plastic,0.9678492546081543
/content/dataset-resized/plastic/plastic468.jpg,plastic,0.9705378413200378
/content/dataset-resized/plastic/plastic297.jpg,plastic,0.985213577747345
/content/dataset-resized/plastic/plastic104.jpg,plastic,0.9894708395004272
/content/dataset-resized/plastic/plastic400.jpg,plastic,0.9998606443405151
/content/dataset-resized/plastic/plastic386.jpg,plastic,0.9986333250999451
/content/dataset-resized/plastic/plastic413.jpg,plastic,0.9144599437713623
/content/dataset-resized/plastic/plastic324.jpg,plastic,0.9962399005889893
/content/dataset-resized/plastic/plastic50.jpg,plastic,0.9775745272636414
/content/dataset-resized/plastic/plastic232.jpg,plastic,0.990645170211792
/content/dataset-resized/plastic/plastic289.jpg,plastic,0.9999470710754395
/content/dataset-resized/plastic/plastic178.jpg,plastic,0.9693013429641724
/content/dataset-resized/plastic/plastic205.jpg,plastic,0.9976202845573425
/content/dataset-resized/plastic/plastic341.jpg,plastic,0.9892878532409668
/content/dataset-resized/plastic/plastic105.jpg,plastic,0.9994611144065857
/content/dataset-resized/plastic/plastic459.jpg,plastic,0.48373547196388245
/content/dataset-resized/plastic/plastic431.jpg,plastic,0.9951072931289673
/content/dataset-resized/plastic/plastic405.jpg,plastic,0.9926552772521973
/content/dataset-resized/plastic/plastic256.jpg,plastic,0.9972942471504211
/content/dataset-resized/plastic/plastic17.jpg,plastic,0.9988583326339722
/content/dataset-resized/plastic/plastic329.jpg,plastic,0.9989112615585327
/content/dataset-resized/plastic/plastic162.jpg,plastic,0.9969139099121094
/content/dataset-resized/plastic/plastic198.jpg,plastic,0.9628947377204895
/content/dataset-resized/plastic/plastic338.jpg,plastic,0.940395176410675
/content/dataset-resized/plastic/plastic25.jpg,plastic,0.9981045722961426
/content/dataset-resized/plastic/plastic206.jpg,plastic,0.9750658869743347
/content/dataset-resized/plastic/plastic367.jpg,plastic,0.9999759197235107
/content/dataset-resized/plastic/plastic43.jpg,plastic,0.9957345128059387
/content/dataset-resized/plastic/plastic18.jpg,plastic,0.9999396800994873
/content/dataset-resized/plastic/plastic453.jpg,trash,0.4600503742694855
/content/dataset-resized/plastic/plastic307.jpg,plastic,0.7933216691017151
/content/dataset-resized/plastic/plastic286.jpg,plastic,0.9972146153450012
/content/dataset-resized/plastic/plastic354.jpg,plastic,0.9985927939414978
/content/dataset-resized/plastic/plastic28.jpg,plastic,0.9885740280151367
/content/dataset-resized/plastic/plastic190.jpg,plastic,0.9989007711410522
/content/dataset-resized/plastic/plastic428.jpg,plastic,0.969351053237915
/content/dataset-resized/plastic/plastic418.jpg,plastic,0.9958743453025818
/content/dataset-resized/plastic/plastic369.jpg,metal,0.6896610260009766
/content/dataset-resized/plastic/plastic317.jpg,plastic,0.9835439324378967
/content/dataset-resized/plastic/plastic147.jpg,plastic,0.6348680257797241
/content/dataset-resized/plastic/plastic377.jpg,plastic,0.9996662139892578
/content/dataset-resized/plastic/plastic13.jpg,plastic,0.8600079417228699
/content/dataset-resized/plastic/plastic265.jpg,plastic,0.7975955009460449
/content/dataset-resized/plastic/plastic327.jpg,plastic,0.9992183446884155
/content/dataset-resized/plastic/plastic21.jpg,plastic,0.9947762489318848
/content/dataset-resized/plastic/plastic19.jpg,plastic,0.9701537489891052
/content/dataset-resized/plastic/plastic70.jpg,plastic,0.9989694356918335
/content/dataset-resized/plastic/plastic284.jpg,plastic,0.9992388486862183
/content/dataset-resized/plastic/plastic376.jpg,plastic,0.9999598264694214
/content/dataset-resized/plastic/plastic330.jpg,plastic,0.9986358284950256
/content/dataset-resized/plastic/plastic64.jpg,plastic,0.9964697360992432
/content/dataset-resized/plastic/plastic247.jpg,plastic,0.9997203946113586
/content/dataset-resized/plastic/plastic309.jpg,plastic,0.9960131645202637
/content/dataset-resized/plastic/plastic409.jpg,plastic,0.9917476177215576
/content/dataset-resized/plastic/plastic175.jpg,plastic,0.9989213943481445
/content/dataset-resized/plastic/plastic106.jpg,plastic,0.9999531507492065
/content/dataset-resized/plastic/plastic279.jpg,plastic,0.9824957847595215
/content/dataset-resized/plastic/plastic134.jpg,plastic,0.9941228032112122
/content/dataset-resized/plastic/plastic107.jpg,plastic,0.9671091437339783
/content/dataset-resized/plastic/plastic245.jpg,plastic,0.9848822951316833
/content/dataset-resized/plastic/plastic261.jpg,plastic,0.7450976967811584
/content/dataset-resized/plastic/plastic252.jpg,plastic,0.9999376535415649
/content/dataset-resized/plastic/plastic97.jpg,plastic,0.9850073456764221
/content/dataset-resized/plastic/plastic3.jpg,plastic,0.8221747875213623
/content/dataset-resized/plastic/plastic22.jpg,plastic,0.9468716979026794
/content/dataset-resized/plastic/plastic287.jpg,plastic,0.9936777949333191
/content/dataset-resized/plastic/plastic359.jpg,plastic,0.9042253494262695
/content/dataset-resized/plastic/plastic271.jpg,plastic,0.9996575117111206
/content/dataset-resized/plastic/plastic394.jpg,plastic,0.9813326597213745
/content/dataset-resized/plastic/plastic15.jpg,plastic,0.9426326751708984
/content/dataset-resized/plastic/plastic388.jpg,plastic,0.9958786964416504
/content/dataset-resized/plastic/plastic302.jpg,plastic,0.7666628360748291
/content/dataset-resized/plastic/plastic34.jpg,plastic,0.9932716488838196
/content/dataset-resized/plastic/plastic352.jpg,plastic,0.9989175796508789
/content/dataset-resized/plastic/plastic92.jpg,plastic,0.9995144605636597
/content/dataset-resized/plastic/plastic37.jpg,plastic,0.9806374311447144
/content/dataset-resized/plastic/plastic362.jpg,plastic,0.9487729072570801
/content/dataset-resized/plastic/plastic251.jpg,plastic,0.9893479347229004
/content/dataset-resized/plastic/plastic113.jpg,plastic,0.7568137645721436
/content/dataset-resized/plastic/plastic356.jpg,plastic,0.9776467680931091
/content/dataset-resized/plastic/plastic131.jpg,plastic,0.9930658340454102
/content/dataset-resized/plastic/plastic8.jpg,plastic,0.8444706797599792
/content/dataset-resized/plastic/plastic465.jpg,trash,0.5966002941131592
/content/dataset-resized/plastic/plastic437.jpg,plastic,0.9998158812522888
/content/dataset-resized/plastic/plastic189.jpg,plastic,0.8856409788131714
/content/dataset-resized/plastic/plastic99.jpg,plastic,0.9884130358695984
/content/dataset-resized/plastic/plastic422.jpg,plastic,0.9999418258666992
/content/dataset-resized/plastic/plastic30.jpg,plastic,0.9989173412322998
/content/dataset-resized/plastic/plastic335.jpg,plastic,0.9964511394500732
/content/dataset-resized/plastic/plastic276.jpg,plastic,0.9984132051467896
/content/dataset-resized/plastic/plastic223.jpg,plastic,0.9221512675285339
/content/dataset-resized/plastic/plastic472.jpg,plastic,0.9091492295265198
/content/dataset-resized/plastic/plastic263.jpg,plastic,0.9997132420539856
/content/dataset-resized/plastic/plastic250.jpg,plastic,0.9993482232093811
/content/dataset-resized/plastic/plastic36.jpg,plastic,0.9760512709617615
/content/dataset-resized/plastic/plastic96.jpg,plastic,0.9982410669326782
/content/dataset-resized/plastic/plastic210.jpg,plastic,0.9966422319412231
/content/dataset-resized/plastic/plastic278.jpg,plastic,0.9997068047523499
/content/dataset-resized/plastic/plastic360.jpg,plastic,0.9982016086578369
/content/dataset-resized/plastic/plastic65.jpg,plastic,0.9998898506164551
/content/dataset-resized/plastic/plastic424.jpg,plastic,0.9993966817855835
/content/dataset-resized/plastic/plastic391.jpg,plastic,0.9993865489959717
/content/dataset-resized/plastic/plastic169.jpg,plastic,0.9871052503585815
/content/dataset-resized/plastic/plastic305.jpg,plastic,0.999666690826416
/content/dataset-resized/plastic/plastic275.jpg,plastic,0.9403853416442871
/content/dataset-resized/plastic/plastic58.jpg,plastic,0.996870219707489
/content/dataset-resized/plastic/plastic441.jpg,plastic,0.7958246469497681
/content/dataset-resized/plastic/plastic458.jpg,plastic,0.9423726201057434
/content/dataset-resized/plastic/plastic1.jpg,glass,0.41211631894111633
/content/dataset-resized/plastic/plastic2.jpg,plastic,0.7777926325798035
/content/dataset-resized/plastic/plastic347.jpg,plastic,0.9730546474456787
/content/dataset-resized/plastic/plastic264.jpg,plastic,0.9871958494186401
/content/dataset-resized/plastic/plastic415.jpg,plastic,0.9989159107208252
/content/dataset-resized/plastic/plastic161.jpg,plastic,0.9952661991119385
/content/dataset-resized/plastic/plastic434.jpg,plastic,0.9999505281448364
/content/dataset-resized/plastic/plastic112.jpg,plastic,0.6387971639633179
/content/dataset-resized/plastic/plastic115.jpg,plastic,0.9895943403244019
/content/dataset-resized/plastic/plastic238.jpg,plastic,0.985268771648407
/content/dataset-resized/plastic/plastic448.jpg,trash,0.7078481316566467
/content/dataset-resized/plastic/plastic397.jpg,plastic,0.8859554529190063
/content/dataset-resized/plastic/plastic26.jpg,plastic,0.9886687397956848
/content/dataset-resized/plastic/plastic323.jpg,plastic,0.9995856881141663
/content/dataset-resized/plastic/plastic32.jpg,plastic,0.9998507499694824
/content/dataset-resized/plastic/plastic350.jpg,plastic,0.9999456405639648
/content/dataset-resized/plastic/plastic257.jpg,plastic,0.9802398085594177
/content/dataset-resized/plastic/plastic246.jpg,plastic,0.9849616289138794
/content/dataset-resized/plastic/plastic355.jpg,plastic,0.9880812168121338
/content/dataset-resized/plastic/plastic136.jpg,metal,0.6920713782310486
/content/dataset-resized/plastic/plastic231.jpg,plastic,0.9951251149177551
/content/dataset-resized/plastic/plastic457.jpg,plastic,0.8174837827682495
/content/dataset-resized/plastic/plastic414.jpg,plastic,0.9986398816108704
/content/dataset-resized/plastic/plastic389.jpg,plastic,0.9969105124473572
/content/dataset-resized/plastic/plastic426.jpg,plastic,0.9898061156272888
/content/dataset-resized/plastic/plastic325.jpg,plastic,0.9973760843276978
/content/dataset-resized/plastic/plastic40.jpg,plastic,0.9541552066802979
/content/dataset-resized/plastic/plastic293.jpg,plastic,0.9999397993087769
